CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Rate_benign_biopsy,Rate_benign_biopsy_warning,Non-op_diag_rate_invasive,Non-op_diag_rate_non-invasive,Rate_non_op_diagnosis,Rate_non_op_diagnosis_warning,Rate_small_invasive,Rate_small_invasive_warning,SDR,SDR_warning
2013-14,N7,South West,South West,Region,50<71,C1 and C2,0.4145274091444746,,not included,not included,97.47013352073085,,3.600466639426294,,1.6045488602988034,
2014-15,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.15483194778590315,,not included,not included,99.04610492845786,,3.469823650381522,,1.4896921733821804,
2014-15,N2,North West,North West,Region,50<71,C1 and C2,0.3348741202692168,,not included,not included,98.56160100062539,,3.6945948023144743,,1.6780384412533782,
2014-15,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.29858074618646036,,not included,not included,98.16053511705685,,3.36732730421397,,1.5253473853243635,
2014-15,N4,East of England,East of England,Region,50<71,C1 and C2,0.29604473068308135,,not included,not included,97.54512635379061,,3.317935283504723,,1.5202120199987041,
2014-15,N5,London,London,Region,50<71,C1 and C2,0.3931121977949979,,not included,not included,97.66423357664233,,3.061510146464075,,1.557479126116777,
2014-15,N6,South East,South East,Region,50<71,C1 and C2,0.5641738115889745,,not included,not included,96.98447893569845,,3.4963424650173858,,1.6431166184674912,
2014-15,N7,South West,South West,Region,50<71,C1 and C2,0.5214925233206769,,not included,not included,97.12601326455416,,3.433647400740637,,1.5202155790952367,
2015-16,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.16863472541952793,,not included,not included,98.35981547924142,,3.4354423131978242,,1.5053007322059246,
2015-16,N2,North West,North West,Region,50<71,C1 and C2,0.3424750618357751,,not included,not included,98.18417639429312,,3.6150145415998476,,1.6629079572584153,
2015-16,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.3222194737732877,,not included,not included,98.53465346534654,,3.700641835153819,,1.6125631326815515,
2015-16,N4,East of England,East of England,Region,50<71,C1 and C2,0.3467661430147639,,not included,not included,98.14418272662384,,3.394104975568749,,1.4892685574031768,
2015-16,N5,London,London,Region,50<71,C1 and C2,0.3704140218544273,,not included,not included,98.18049490538574,,2.7837174975726655,,1.437944302646006,
2015-16,N6,South East,South East,Region,50<71,C1 and C2,0.47742688941691486,,not included,not included,96.85774946921444,,3.6027367578307192,,1.6877985596537055,
2015-16,N7,South West,South West,Region,50<71,C1 and C2,0.4065448146044263,,not included,not included,96.78688524590164,,3.530813869304196,,1.6736015736870145,
2016-17,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.17809108617011407,,not included,not included,98.59154929577466,,3.5840831091735463,,1.5883252879216776,
2016-17,N2,North West,North West,Region,50<71,C1 and C2,0.2762120559540084,,not included,not included,98.62700228832952,,3.548622684968446,,1.626062165598562,
2016-17,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.23055818135706543,,not included,not included,98.71315898713159,,3.4946032917120924,,1.5622499219964419,
2016-17,N4,East of England,East of England,Region,50<71,C1 and C2,0.17466800236315533,,not included,not included,98.35714285714286,,3.3032801623384964,,1.4646553968252103,
2016-17,N5,London,London,Region,50<71,C1 and C2,0.30473160376627606,,not included,not included,97.8902953586498,,2.876872937251114,,1.4022632426474653,
2016-17,N6,South East,South East,Region,50<71,C1 and C2,0.5419734469879918,,not included,not included,97.2864768683274,,3.5762873712813064,,1.6046055069229783,
2016-17,N7,South West,South West,Region,50<71,C1 and C2,0.4474150866184695,,not included,not included,97.74127310061603,,3.4374573728004365,,1.5448041787647928,
2017-18,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.17486039678104817,,not included,not included,99.1790661877886,,3.2387186534228922,,1.445837796077992,
2017-18,N2,North West,North West,Region,50<71,C1 and C2,0.24152644714596247,,not included,not included,98.15157116451016,,3.326020449239192,,1.556150942039723,
2017-18,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.25794552835305007,,not included,not included,98.46281678437889,,3.253337976352844,,1.5312496583092399,
2017-18,N4,East of England,East of England,Region,50<71,C1 and C2,0.1907395927709694,,not included,not included,98.44961240310077,,3.3909260937061236,,1.5262501865726221,
2017-18,N5,London,London,Region,50<71,C1 and C2,0.3142359539191615,,not included,not included,99.06166219839142,,2.8441016846242753,,1.5443031748608824,
2017-18,N6,South East,South East,Region,50<71,C1 and C2,0.42945368171021375,,not included,not included,97.68497503404448,,3.4204275534441804,,1.6027381192974024,
2017-18,N7,South West,South West,Region,50<71,C1 and C2,0.3494912960024853,,not included,not included,97.24047306176085,,3.694622272026273,,1.6730235900267518,
2018-19,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.10111905082917622,,not included,not included,99.09047391096219,,3.4530283283148324,,1.5325721423358383,
2018-19,N2,North West,North West,Region,50<71,C1 and C2,0.2205218675637975,,not included,not included,98.12462189957652,,3.553991958644457,,1.6503272709924748,
2018-19,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.2236338886368056,,not included,not included,98.72164948453607,,3.4711868801452,,1.5595984059567491,
2018-19,N4,East of England,East of England,Region,50<71,C1 and C2,0.23211252024811346,,not included,not included,98.4323971260614,,3.2890837975583738,,1.5409108161568954,
2018-19,N5,London,London,Region,50<71,C1 and C2,0.22651522505905575,,not included,not included,98.86363636363636,,2.5455996720922456,,1.4014964692519365,
2018-19,N6,South East,South East,Region,50<71,C1 and C2,0.3491247992532404,,not included,not included,97.86286731967942,,3.4434730200030135,,1.5980447291457123,
2018-19,N7,South West,South West,Region,50<71,C1 and C2,0.26363776171540304,,not included,not included,97.911227154047,,3.7348682909682096,,1.6543298047689081,
2019-20,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.16371715911748655,,not included,not included,99.4258872651357,,3.243158961565448,,1.4841161937739467,
2019-20,N2,North West,North West,Region,50<71,C1 and C2,0.1978073060128476,,not included,not included,99.04458598726114,,3.1500813482545977,,1.525253506855571,
2019-20,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.2082815428959197,,not included,not included,99.29519071310115,,3.513911191437613,,1.6117446587128623,
2019-20,N4,East of England,East of England,Region,50<71,C1 and C2,0.19751244054052572,,not included,not included,99.02840059790734,,3.1876313320568177,,1.484604389539642,
2019-20,N5,London,London,Region,50<71,C1 and C2,0.27558236272878534,,not included,not included,98.05194805194806,,2.6362312811980035,,1.3449016191571037,
2019-20,N6,South East,South East,Region,50<71,C1 and C2,0.26030142905484555,,not included,not included,99.08256880733946,,3.2835165979346943,,1.6320089481892075,
2019-20,N7,South West,South West,Region,50<71,C1 and C2,0.22451854803854984,,not included,not included,98.7611837577426,,3.4968763857004137,,1.5596034558014347,
2020-21,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.14328895924452603,!,not included,not included,99.12490055688147,,3.6641033863957366,,1.695454127138867,
2020-21,N2,North West,North West,Region,50<71,C1 and C2,0.19943252381858892,!,not included,not included,98.89447236180905,,3.1909203810974227,,1.7323927980344713,
2020-21,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.21888014008328965,,not included,not included,99.46416610850636,,3.542402267137451,,1.6802000834739201,
2020-21,N4,East of England,East of England,Region,50<71,C1 and C2,0.17441136165441634,!,not included,not included,99.11591355599214,,3.7623022299738387,,1.7260285778065423,
2020-21,N5,London,London,Region,50<71,C1 and C2,0.20907598866808141,!,not included,not included,98.79518072289156,,2.7807106492854827,,1.6185492037409088,
2020-21,N6,South East,South East,Region,50<71,C1 and C2,0.3059473989007747,,not included,not included,98.6137366099559,,3.3162512702280402,,1.6662361217980264,
2020-21,N7,South West,South West,Region,50<71,C1 and C2,0.2778523862889109,,not included,not included,98.44509232264335,,3.9547656315121653,,1.836295562263864,
2021-22,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.19377643544906017,,not included,not included,98.49937473947477,,3.300881348683991,,1.2985198618969795,
2021-22,N2,North West,North West,Region,50<71,C1 and C2,0.20990251736577223,,not included,not included,98.37988826815642,,3.290099923361174,,1.394188385919147,
2021-22,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.27787713691952504,,not included,not included,99.12956143287579,,3.5739729631458057,,1.4459814948696414,
2021-22,N4,East of England,East of England,Region,50<71,C1 and C2,0.20136120172365188,,not included,not included,98.026734563972,,3.0657242962426,,1.2993034904601506,
2021-22,N5,London,London,Region,50<71,C1 and C2,0.22905041545846633,,not included,not included,98.84393063583815,,2.772972050975901,,1.3421434794015805,
2021-22,N6,South East,South East,Region,50<71,C1 and C2,0.2783076181619479,,not included,not included,98.35082458770614,,3.489027213054664,,1.4277790067735276,
2021-22,N7,South West,South West,Region,50<71,C1 and C2,0.28224241599508093,,not included,not included,98.66592551417455,,3.568350545080666,,1.4613891632229745,
2022-23,N1,North East and Yorkshire,North East and Yorkshire,Region,50<71,C1 and C2,0.16502578527894984,,not included,not included,99.22742636407533,,3.424285044538209,,1.2835249186612736,
2022-23,N2,North West,North West,Region,50<71,C1 and C2,0.23181273097686778,,not included,not included,99.28649835345774,,3.17405123952942,,1.3178699026261258,
2022-23,N3,Midlands,Midlands,Region,50<71,C1 and C2,0.23970790714534193,,not included,not included,99.21671018276761,,3.2097473420193343,,1.2933593430082613,
2022-23,N4,East of England,East of England,Region,50<71,C1 and C2,0.14370357269189954,,not included,not included,98.35943325876212,,3.02330208701804,,1.216786849531389,
2022-23,N5,London,London,Region,50<71,C1 and C2,0.17086670843408427,,not included,not included,99.1304347826087,,2.304111674338409,,1.1353704524911767,
2022-23,N6,South East,South East,Region,50<71,C1 and C2,0.22365360529611739,,not included,not included,98.5062893081761,,3.2274935656578165,,1.395276698393732,
2022-23,N7,South West,South West,Region,50<71,C1 and C2,0.222338274758401,,not included,not included,98.84357881923312,,3.4229752997688716,,1.3626904583629145,
2012-13,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,0.35211267605633806,!,100.0,100.0,100.0,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,0.7626178591236827,!,98.86,84.62,95.6140350877193,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,0.15845977102563086,!,99.36,100.0,99.47916666666666,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,Humberside,BSU,50<71,A to F2,0.10235414534288638,!,98.45,87.5,96.58119658119658,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to F2,0.29483502640113646,!,99.49,91.18,97.33840304182509,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to F2,0.6620637472808095,!,99.51,93.22,98.10606060606061,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to F2,0.5487721223761833,!,100.0,86.96,97.6923076923077,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,North Tees,BSU,50<71,A to F2,0.8457209771330059,,97.63,92.86,96.44444444444444,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to F2,0.16386055466797755,!,98.1,90.24,96.4824120603015,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,Pennine,BSU,50<71,A to F2,0.772010005249668,,97.47,88.46,95.6,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,0.6757517738484065,!,94.44,100.0,96.15384615384616,,not included,not included,not included,not included
2012-13,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,0.24589660047949838,!,100.0,97.14,99.3421052631579,,not included,not included,not included,not included
2012-13,N2,North West,Bolton,BSU,50<71,A to F2,0.0,!,100.0,95.35,98.80952380952381,,not included,not included,not included,not included
2012-13,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,0.33774655498513917,!,98.26,100.0,98.57142857142858,,not included,not included,not included,not included
2012-13,N2,North West,Chester,BSU,50<71,A to F2,0.20842017507294708,!,100.0,100.0,100.0,,not included,not included,not included,not included
